id,user_id,store_id,external_store_id,store_name,duty_status,duty_process_status,store_qr_code_id,store_sp_no,store_mch_id,divide_up_limit,store_remark,create_time,update_time,divide_settle_type,store_et_qr_code_id,store_out_qr_code_id,vip_pay_falg,store_type,dt
156,f73efc3609e443a999e7ec817527b35a,61aa55f9656640e5b67975eb5f557322,,侯马市新田路金虎便利,1,100,c857c5b4beaf4e9c9e8d6959e9adf5dd,6.02403E+17,4.02407E+17,-1,"1.袋免费，老板13603574189，打火机2元无条码（在烟柜第一层，可后台给添加），不卖成条烟，没有雪糕柜，成件水扫外包装上大码 2.无码商品（可后台添加）： 打火机2元，棒棒糖0.5元，泡泡糖1元4个（扫外包装盒）,单包面巾纸1.5元，毛巾没有条码（价钱在毛巾的袋子上） 3.开门密码14725836，密码锁在收银台侧墙角 4.二楼有住人 已告知老板有安全隐患，能打开后门的都是楼上住户，不用报",22:23.0,29:35.0,1,,,0,3,2025/4/23
158,ef2170b7fd2f4956bcbc507b9a258fba,1a1ec1727a7343d9bcf7150cbbe7f2f4,,华伟大药房（大桥店）,1,100,8e193d8492254d61a3118bc9f0d7ea04,6.02403E+17,4.02407E+17,-1,wrd41 1.重点禁入区：中药区（电视右边，没有门）及白门（电视左边，有门没有锁）位置禁止入内 2.药品离店概不退换 3.冷藏柜晚间上锁不售卖。在休息区后边，被柱子挡上了。 4.紧急联系人姜飞是店长。 5.正远风油精5ML（小绿瓶），9.8元。在收银台前边货架上，扫不上码。可以添加临时商品。 6.门店营业时间：20点—次日7:30 7.购物袋免费,08:36.0,28:41.0,1,,,0,0,2025/4/9
160,3c5e4b676bc94d13b1be593fd92c4d74,f062960c03ff49eea7789091487c46a4,,徕小柒紫藤店,-1,100,e916d3bc2dc54058aee8620c24794d95,6.02403E+17,4.02407E+17,-1,密码锁密码1478900 1.购物袋免费，在冰柜边上 2.紧急联系人：15305711695 3.称重商品打码的可以售卖，没打码的收起来 4.不售卖香烟,06:16.0,50:37.0,1,,,0,,2025/1/16
162,3c5e4b676bc94d13b1be593fd92c4d74,e4da426f5c9b493cbf1f3e03afa0223c,,徕小柒运河云庄店,-1,100,,6.02403E+17,4.02407E+17,-1,,07:05.0,37:10.0,1,,,0,,2025/1/27
164,c621266822074486bc436c8df477c601,062f5e464626475da333bcc0fbd4681e,,上海桔奢成人用品,1,100,59f9ac8d474d40d88d10de4899c13da2,6.02403E+17,4.02407E+17,-1,1、购物袋会放在桌子上，免费 2、值守时间22点——9点 3、出门是拉，不是推，进门是推 4、小桌上的竹筐里面电池和袋装润滑液不收费,34:19.0,12:54.0,1,898e68cd3fb0402eb3141eaf144d9337,106e2ccbe3cb4301a92bf31c1c8d8760,0,0,2025/4/23
166,f6c07ff86bdb4ffaa466fbb9f0eb08ad,f79475db30a846c7b63f372695ee0885,,梧凤蔬菜基地直供便民平价超市,1,1,de504b57e2a6412b986248951368469a,6.02403E+17,4.02407E+17,-1,123455678,03:14.0,53:29.0,1,,,0,0,2025/4/22
168,71f8d97f61174d3883717fbbec8e1456,3393a7e941744a9bb34d8207415b7f0a,,喜天汇便利店,1,100,e3c1605563d54f2d97b6872562107b6d,6.02403E+17,4.02407E+17,40,1.购物袋免费，在吧台右手边 2.成件商品可以拆包 3.联系电话13968133989 4.烟有不卖的，藏在进门右捌第一个通道成箱商品下边的柜子里，柜子没有锁，如有顾客动，提示“下边柜子里边的商品不卖，不好意思。”老顾客自己打抽屉拿烟不阻止；顾客不知道抽屉里有的，不刻意提示。老板怕查 5.顾客出门密码：87654321，密码锁在门里右侧 6：吴巧云电话：15958127909,03:04.0,48:35.0,1,48f9ef30940a48c3924f36a5176765c9,379f330af1cf4fc4a799d0791ccbb018,0,0,2025/4/23
170,2c3d4831929141c290e0ba61f7036baa,0e530cf749764f418120b557858735a6,,苏宁小店体验店,1,100,e0ffd720fbcc415d8a507759ef3e6dd0,6.02403E+17,4.02407E+17,-1,wrd42 1.竞品云值守集成公司的渠道商的样板店，后续想代理萤石云值守方案，一般情况下没有客流。 2.需要配合时，配合演示。 3.提示：关好门。看不到门上贴的码就是开着门。,36:16.0,34:05.0,,,,,,2024/8/6
172,7971309f9b9f42e18b7de0e1e8c67f48,326de90ddeae4de9a9b12133bd714c33,,怀来县味留香食品店,-1,100,8b0088ab948248aabb2358234da32ce5,6.02403E+17,4.02407E+17,-1,1.购物袋免费 2.没有香烟 3.成件水可以拆包卖 4.隔壁打印室无人期间不营业，会用屏风隔开 5.中间货架的散装零食不售卖，老板会盖起来。,30:51.0,40:25.0,1,,,0,,2025/1/20
174,211616b70e1c4e3b9b16dfe9c2914166,ff56937821814fce8880051f77dc56a9,,云值守贵州体验店（作废）,-1,100,,6.02403E+17,,-1,,33:23.0,18:33.0,1,,,0,,2025/2/22
176,b6a5de4b91904ff6add3c705a3f2897a,b24ff36c987e407c8e025a7f633f314c,,通海恒源商行,-1,100,9ef1370be8d34fa8bad17a00c51525fc,6.02403E+17,4.02407E+17,-1,1.不卖成条烟！只卖散烟，购物袋免费，进店消费就送打火机 2.成件矿泉水按单瓶价格*数量卖；饮料有成件价格。 3.密码锁密码08435412，地锁在里边，外边开不了门 4.老板周祥（沸羊羊）15987084354，15758186287多打几次 5.照棚多的都是双摄头，上下调不了。,12:03.0,56:19.0,1,,,0,0,2025/4/19
178,4fd938dc6f44443ebae3fbcf09db5012,918960c12298496193b0c5cffd221ab0,,瑞安市李薛便利店,1,100,2d215b4d5e5c4bc09cd02f14a14b014a,6.02403E+17,4.02407E+17,-1,购物袋免费，值守时间：22:00-7：30 ，会挂在收银台外侧，整条的烟会收起来不售卖，水和酒可以拆包，有称重商品已做不能售卖提示 开门密码锁在收银台，密码012345，已做测试输入密码开门后来得及走出门,07:16.0,31:36.0,1,,,0,0,2025/4/23
180,7d66d1de27864ed68b36ff25556aa9de,2891d78d1c4b432bbd3979201b0a7e06,,降本屏测试店铺,1,100,0202de0af1644889b210bda661cbb923,6.02403E+17,4.02409E+17,-1,,43:50.0,46:58.0,1,,,0,0,2025/4/21
182,e06b6777cff146d1b5e3189d79fa1c97,58eaeb66920e40258016802f1de021a3,,百姓超市崇福店,1,100,8da80678081f4698b39a9f2aeeefe63e,6.02403E+17,4.02407E+17,-1,wrd44 1.购物袋收费大中小分别3角、2角、1角，在收银台里侧 2.值守时间23:30-7:30 3.密码锁密码12345678 4.靠收银台的门是门禁控制的门 5.通道名称为“仓库”的通道，为非卖场区域，门口有个布帘。 6.打通了ERP,17:56.0,21:20.0,1,,,0,0,2025/4/23
184,e06b6777cff146d1b5e3189d79fa1c97,5938f0ac499f4359811876a5db9e52c9,,百姓超市迎津店,1,100,83071d8f21674b1a9ec811919992a944,6.02403E+17,4.02407E+17,-1,1.购物带收费0.1元，0.2元，0.3元 2.成条香烟晚间不售卖、成件商品售卖，有码,18:35.0,54:29.0,1,,,0,0,2025/4/23
186,07725062943f4a779266d3ce39004ba3,e57f7c30e6834641a428089b356d6e8e,,萤石云值守测试,-1,100,1061f22de8b047459ad7dd54b514804c,6.02403E+17,,-1,,13:57.0,15:43.0,1,,,0,0,2025/4/19
188,42a32c589d5b4ae3a28f44ce764e047c,49de8ce5b72f488fbde3e5fbbc20b38e,,巴彦淖尔振羽超市,-1,100,c1ec781a3eab4f29984b34ea803b7396,6.02403E+17,4.02407E+17,-1,1.购物袋免费，值守时间不确定，随时可能 2.普通小区门口，人员杂 3.老板电话：18547800760 4.密码锁密码：123456,41:38.0,26:29.0,1,,,0,,2024/11/1
190,cf8f4c6bbe1f4741af1cdeead605be41,11102af3b57f407e8c289b53e35a0efc,,新南丰武夷名仕园便利店,1,100,dc6bb3c9e2714cada2868bbff04d19b5,6.02403E+17,4.02407E+17,-1,1.开门往里拉。收银台里的大袋有码收费，桌上小购物袋有工作人员在也正常服务，不代收款 2.成条烟不卖 3.开门密码112233， 密码锁在进门右手边 4.不让在洗手盆里洗手，下面是水桶,26:03.0,46:12.0,1,,,0,0,2025/4/23
192,cf8f4c6bbe1f4741af1cdeead605be41,ebcd692f6e334b9b8f57a451a0446920,,新南丰诗浦便利店,1,100,7175d55dcdf84cd1abc3a8c0ce802019,6.02403E+17,4.02407E+17,-1,1.购物袋桌上的免费，注意提示不要全部拿走，收银台里的收费。打火机1元无码（收银台右侧电脑边上），可加自定义商品。不卖成条烟，成件水不拆包，有条码。 2.出门右侧门往里拉，门锁密码：112233 3.后边中间白门是卫生间，有时邻居来上厕所 4.饮料捆绑到一起的按买一送一算,27:17.0,23:07.0,1,,,0,0,2025/4/23
194,df69326f96394d8a9e410dd8079d1ff0,555225be01be485da45b9dad2ab7bf00,,武汉市东湖新技术开发区鸿弘便利店,1,100,67f192d6dcf344f493e9608b45abe0f9,6.02403E+17,4.02407E+17,-1,1.袋免费，出门拉左侧门， 看着点多扫漏扫，没有特殊情况人工不用接待。有呼叫客服接待一下。密码锁密码：123456 2.一联13476150715吴淼，二联管理员张志娜13693695920 3.值守时间：周一至周五17:30-18:00到早8:30-9:00，周六周日全天 ，成条香烟没有条码可以扫单盒的码乘以相应的数量。 4.工作人员上班时间：工作日10-18点,32:57.0,41:26.0,1,,,0,0,2025/4/23
196,8612187d48c24f54824a8762e8af03ef,72f4cf84fdbb415f9db926de39a8b78e,,云值守贵州体验店,1,100,bad647069fa040b3bc929d8bdeec1178,6.02403E+17,4.02407E+17,-1,离线不用往群里报，已告知需要配合群里提前说,59:36.0,28:20.0,1,,,0,,2025/1/7
198,a8f16e16331c447f87387e8412ddd30c,747853416c594957aaba8235695931c8,,常宁市易捷智能电子产品店,-1,100,4b24fb921f814dee8789a3d2b20a47ef,6.02403E+17,4.02408E+17,-1,,33:19.0,39:23.0,1,,,0,,2025/4/6
200,752265c3417342b9b0c4da7b441f8584,3365c68f7d2e4592b6bbca5ed777053f,,长沙钱隆华麓天猫小店,-1,100,fb25dcbf7e4143dab2282c3115cb317c,6.02403E+17,4.02407E+17,-1,,34:36.0,13:45.0,1,,,0,,2024/12/25
202,86db6399ee9c4d128e49d745e551b863,4dca389ee3534610a898a09e6ec2690c,,好客士博览中心店,1,100,dcf93a28ac8e46be99778bea5f5dde29,6.02403E+17,4.02407E+17,60,1.允许堂食，购物袋免费，没烟有啤酒，值守时间19点-8点 2.个别商品扫不上码： 鸡肉肠（黄色） 1元， 双汇泡面拍档（黑色） 1.5元， 洁柔可湿水面纸 1元 3.农夫绿标：大提24瓶，可以拆包卖；小提12瓶只能整提卖，单瓶没码。红色包装一提24瓶的水整提外包装没有码，打印的码在扫码枪下方 4.客流：写字楼工作人员、工人，素质一般 5.晚间会关闭感应门，正常扫码进出 6.无烟销售,37:24.0,38:30.0,1,,,0,0,2025/4/23
204,d88c3acf793943eaabb23d72d5983f3a,5630d3783f9a47a4995b48cc923919aa,,博远小店,-1,100,,6.02403E+17,,-1,,59:12.0,47:38.0,1,,,0,,2025/3/3
206,c35243c018874ed68c51723760e16fe9,65bc7db203d845a199ac9a319ac97aa4,,阜阳市清山便利店,-1,100,5db59dc2f91e46cf9c0ce29b562f49cb,6.02403E+17,4.02407E+17,-1,老板开值守愿意问：网是好的不？ 成件商品都可以拆包 防风打火机两元 老板不看群消息，有事打电话，杨老板电话15215587688,40:56.0,20:15.0,1,,,0,,2025/4/6
208,e95b9b1eae1e48fea5701a583d5922cf,fe18466783d342bc8ca6403d79d25eb1,,阜阳市超熙便利店,1,100,8a0a32594b05400d9f07daf95e087e41,6.02403E+17,4.02407E+17,-1,1.购物袋免费，彩票自助打印不用管，同价格可替代扫码，数据线收银台里边柱子和墙上有 2.（1）收银台前边下方：成人用品、扑克、小包湿巾、纸巾、棉签 （2）进门左手边雪糕柜上：槟榔 （3）进门右手边圆柱子上：数据线、电池、剃须刀，往货区走黄色冷藏柜边上的墙上也有数据线 （4）牙刷牙膏洗发水，在卫生间最后面左拐角；泡面在右拐角，其他中间货架 3.礼盒装酒：里边是两瓶，一瓶一瓶扫,16:38.0,52:29.0,1,47c719fb7e934180b20992e826fa0e08,69b6064bc2784c01a0982e00a900e7c7,0,0,2025/4/23
210,068fa5f0a7e648b39715ffbd9470f57b,3f17b4e618f84a949966256010345938,,河北暾通润佳药房怀来健安店,-1,100,d1f9b68c786a4e5f8ec2f5acffe22a53,6.02403E+17,4.02407E+17,-1,1、紧急联系电话：老板另一个电话17732716522 2、不卖中药 3、购物袋免费 4、处方药和麻黄碱类药品晚间不售卖，锁在另一个屋内 5、开门密码160726,48:37.0,25:50.0,1,,,0,,2024/11/17
212,a20a5d41e68f4dbf94274baa26f32339,2e9abb4f534c4b9896307ccd190ef0a3,,万德福沈阳睿诺食品工厂店,1,100,20529228e852444485bd5d84492e1fe9,8.9833E+14,LNWDF2409,-1,1.万德福董事长经常来，重点值守 2.密码锁密码：88888888，密码锁安装在门里、冷藏柜边上 3.24小时值守，顾客都是工厂内部员工（工装黑色POLO） 4.紧急联系人：8:30-21:00，工厂客服4000246779；其他时间联系高旭东17642135423 5.购物袋已加临时商品中。,52:46.0,24:05.0,2,,85e83104efbd4880a2f71cf89c4b54da,0,0,2025/4/23
214,d774185e7b8543b39b7e6abdb62219fe,cc1f9162e4434a63be261da5a25f9c29,,萤石自助便利店,1,100,f91830646cbf4bd5a1488f208086b0d2,6.02403E+17,4.02407E+17,-1,1.称王敏为“店员”不要叫“老板”，进出提醒关好门（没有门阻器），购物袋免费，吸管在旁边 2.不卖成条烟，暂无成件水 3.纸巾需扫扫码枪旁边绿色垫子上的条码，直接扫扫不上 4.注意香烟及收银台下方小件商品 5.24小时值守，用的5G流量卡 6.开门密码：444777 7.紧急联系电话：18675952191 8.啤酒在进门第一个冰箱门，最底下一层，扑克在冰榔下层,35:37.0,48:22.0,3,,,0,0,2025/4/23
216,f6c279c8fa004223a2dc04a3731f63cb,5f069c36357b452d912eb742caf94620,,（废弃）RK3产线测试店铺,-1,100,,6.02403E+17,,-1,,24:15.0,48:55.0,1,,,0,0,2025/4/11
218,0253cbacb82948468347e69deee57734,fd72362fb21b4cfd89d68a40689f8ffd,,gel测试店铺,1,100,,6.02403E+17,4.02403E+17,-1,,44:31.0,54:28.0,1,,,0,,2025/3/3
220,b4fe151966a34fa09c24a016eda2126c,b2d6d26db48a436aa23df90b18195f87,,东莞合家欢庆丰东路店,1,100,5d2f2018505c40d7b546933bfc105e44,6.02403E+17,4.02407E+17,-1,1.袋免费在收银台侧面 2.工业园区，工人多，素质一般 3.AD钙奶2.5元*4瓶，爽歪歪2.5元*4瓶，成联卖（无大码，单瓶价*数量），不单瓶卖。 4.打火机：晚间留1元福牌的（有码）和3元防风的（无码，需后台添加订单） 5.成条烟晚上收起来，成件水可以拆包装 6.密码锁在进门左手边墙上，密码159357 7.库房门上锁，老板娘13423197375,16:14.0,13:55.0,1,,,0,0,2025/4/23
222,6f0ff649fbaf462cbf2030344065e725,9c281f391b884bccb08b946baf2725c4,,京东酒世界长沙摩天轮店,1,100,cd9477330c18466da7cc2133b7ebdc9e,6.02403E+17,4.02408E+17,-1,1.成条烟不拆条，成件商品不能拆包，购物袋免费，扫不上码的就不售卖 2.密码锁安装在冰柜对面：240809,56:56.0,29:01.0,1,,,0,0,2025/4/23
224,7c4d180217314a37b97f3716374f9a01,1a868c86bafc4e239ffd1c2d6ff8c281,,万德福惠工广场店,1,100,0662ef37bb1d43718c9e7fb48c6cc1ac,8.9833E+14,LNWDF2409,-1,1.购物袋大中小分别5角、3角、2角 2.值守时间0点-7点 3.惠工广场转盘边上，附近都是小旅店、小饭店 4.紧急联系人店长张怀振：182 4244 5531 平台上1020手机上店里手机，下班放在店里。 5.密码锁密码88888888,17:05.0,32:25.0,2,,3472addb4bf54c53b9abd03f3d9bc787,0,0,2025/4/23
226,b6b866354f0e41339fe79fa7d0a9e230,edf5dc0423ab4afaad319a853fa26578,,全日鲜5店,1,100,133f3b689ad748378d027c1efb5e6ffb,6.02403E+17,4.02408E+17,-1,,57:15.0,58:05.0,1,,,0,,2025/3/1
228,1653712a109e4ab39447fb38c99016fc,04358e0cc7f946abb0d11095ee813714,,长沙市天心区兰亭湘汇食品店,-1,100,434fe6b36e924c2daeb58606e26d7b63,6.02403E+17,4.02408E+17,60,"1.购物袋、打火机均免费，不购物只拿打火机也免费，打火机在收银屏附近 2.成件水需要扫单瓶*数量24瓶，可以拆包卖 3.进门左手槟榔货架（3排），进门右手一个小冰柜，成条烟可以拆包 4.密码锁在进门右手边，密码是66668888 5.值守时间不定，社区店 6.紧急联系人T:17336561661,18715334445",41:17.0,21:47.0,1,,,0,,2025/3/11
230,79ebac3ff10742fc855f28fb8a64c2af,274135ed8f764b9ca7ca750bd81ae80d,,江苏宿迁泗阳县北城大药房,1,100,,6.02403E+17,4.02501E+17,60,1.袋免费、密码锁出门右手边，密码147258 2.老板电话15996748636 3.处方药不售卖，扫不出来码，店最里面的楼梯晚间封起来,10:07.0,29:38.0,1,34753a8137e245e88ff2444eee8f668d,29c6ec283be345a1b65597abc3368033,0,0,2025/4/21
232,7aa6d681cffe4536b0d2111c85ef207d,207e0e0bce7347a8a260f5b843e9833c,,南康区铭泉副食店,1,100,a2197d286d654d2c827c7c78fd177f64,6.02403E+17,4.02408E+17,60,1.不代收款（老板不让），购物袋免费在门口柱子上。 2.紧急联系人：15297749651、18162172866 3.密码锁在进门右手边墙上.开门密码：522000 4.成件水可以拆包售卖，收银台后面货架上有烟 5.老板早上回会来关装饮料的冰柜，晚上会来开冰柜,32:03.0,45:00.0,1,,,0,0,2025/4/23
234,b770ca5ed72147d295d80b3ae65dd8c1,6fbc75a2d02e4ce8820a19cf948b62f7,,万德福沈阳北站友尚分店,1,100,657a426e841d4a3aac5b6af59dbba837,8.9833E+14,LNWDF2409,-1,1.购物袋大中小分别5角、3角、2角 2.打火机在收银台纸巾旁边,11:59.0,14:05.0,2,,ed35c050df0249aaba103a8bd6016ec2,0,0,2025/4/23
236,857759609a6747628436e71a26683068,a740ad1e948f4230b8bdba1b0589797b,,十足海康5期店,-1,100,,6.02403E+17,4.02408E+17,-1,,33:19.0,04:27.0,1,7371fe8186824187b50a6e7dcdc875dd,a2b81366652147b8857acf7a77743539,0,,2025/2/22
238,6e3bd3c051614049b393c2f9450ed836,56a3a55f127b4d319f2067ae7f3ca566,,万德福沈阳财富中心分店,-1,100,bab716e2bc0b4abead8485b0f20178a8,8.9833E+14,LNWDF2409,-1,1.视频6.7.11.是休息区和熟食区，晚间不做遮挡，无人值守期间注意提醒顾客不要过去。,00:08.0,09:26.0,2,,,0,,2025/2/5
240,264c48c95b304b0fb1bdbaaccba38275,e6a1762c7e6447ef9a65e59349acd6ea,,万德福沈阳黄河三分店,1,100,4af5884c423a445582f85ec0c177ba3d,8.9833E+14,LNWDF2409,-1,1.视频10是正门，视频11的门晚间上锁不开放 2.购物袋收费：大6角、中3角、小2角 3.值守时间0点-6点 4.注意门口货架，别让顾客顺走东西！,28:03.0,16:08.0,2,,fc31a046f38644f8a0e163db88af0560,0,0,2025/4/23
242,95d0cc975d2249249ced74af4b79dd74,0bba4cfa8849482abcef65c31ca9fb0e,,高宇辰门店2,-1,100,,1,,-1,,06:46.0,17:49.0,3,,,0,,2025/1/5
244,1d644e9d162e4c5eb67bbf4b98497bf5,72a10fef216c4d8694d84511cbcb152a,,万德福沈阳丁香湖店,1,100,294a801ef7854930ac8060077d501605,8.9833E+14,LNWDF2409,-1,1.购物袋收费大0.5元、中0.3元、小0.2元 2.联系人 一联店长：陈雪17640221203 二联区域经理：杜翠13840057974 三联大区经理：吕璠13826496537 3.值守时间23点-6点 4.密码锁密码8个8,21:18.0,52:19.0,2,,7474f0c44b534d1cba735a7ebad0bcf8,0,0,2025/4/23
246,b789e724baa7475b8edb57cad36e306a,4fdfc27131d545ce9ff9e6bd80bbdbcf,,万德福沈阳应昌店,-1,100,618de7c712504bf897ad173e9e1a1587,8.9833E+14,LNWDF2409,-1,购物袋收费：大0.5元，中0.3元，小0.2元 视频8图像正对面是药房，中间是玻璃门，晚间锁门。,36:33.0,08:31.0,2,,,0,0,2025/4/11
248,e6833197c3dd45ada96f1c300a3c96c7,65451f9b08114117a4f36112e575a239,,万德福十一纬路店（闭店）,-1,100,249c843d5dba438e8acddfd5fb6a7b03,8.9833E+14,LNWDF2409,-1,1、购物袋收费0.2元、0.3元、0.5元，晚间不堂食，不加热 开门密码8个8，密码盒在进门左手边 2、成条烟不售卖，成件不拆，,37:34.0,22:57.0,2,_5af7aa45b1bb4,_8e743918c39e,0,,2025/3/31
250,8323c2c3b089449a9f63f4531ca2a998,bdd16db1b4bd4203b07bb96644ec9369,,万德福沈阳朗勤店,1,100,9a4d5118c20a4b83ab2cb525fd7b8c10,8.9833E+14,LNWDF2409,-1,1.购物袋收费在收银台里侧0.5元、0.3元、0.2元，打火机在烟架前面了 2.值守时间：23点-7点 3.一联店长：常容博15204097232   二联区域经理：焦宏伟13604022273   三联刘宇楠（大区经理）15802426575,44:23.0,39:49.0,2,,a09e176cff0d4b97be9ca57908f0030b,0,0,2025/4/23
252,d551a9bddd4440d0871bbc7b90383c53,a4fd8e6674724c87911c47cebe358ed1,,万德福沈阳中央公园店,1,100,fd05ade637ac4156a77fe2f783e2bf13,8.9833E+14,LNWDF2409,-1,,45:16.0,50:41.0,2,,1a0a596689544ae2bbb00e648be3716d,0,0,2025/4/23
254,163626ac202441849156273d329ac53d,530b11c6d14a4ae9ad206f70eaae4fe6,,万德福沈阳长白四街店,1,100,5adfd233b6a6477e93101c33d4825805,8.9833E+14,LNWDF2409,-1,1.购物袋收费大0.5元、中0.3元、小0.2元 2.值守时间0点-6点，中高端小区，日营业额6K-7K 3.紧急联系人 一联店长13610819575 二联区域经理李晨 三联大区经理周上舒,48:38.0,52:10.0,2,,5cbfed6c0d6141b7bb80659bd0b0e92f,0,0,2025/4/23
256,3b9ab878d7b148debc92108e1edd7456,e29152db77fc473ca21be314aafcee30,,万德福沈阳朗云店,1,100,964e8f36c41e4298852f255173140cbb,8.9833E+14,LNWDF2409,-1,,49:19.0,05:45.0,2,,8e342b74bf4647b39563f5cfcf2476d7,0,0,2025/4/23
258,f86f818e650b48e3932e7287ecaafb42,3f87940fd3c6481391328fe2ff06919b,,万德福沈阳新隆二店,1,100,0ac659e2b4c34337b69f97e0e6b58f7f,8.9833E+14,LNWDF2409,-1,1.购物袋收费大0.5元、中0.3元、小0.2元 2.值守时间0点-6点，客流：21世纪大厦（写字间）、万科明天广场小区、地铁站，日营业额5K 3.密码锁密码：8个8 4.紧急联系人： 一联店长：邢慧 153 3080 2188（不在这个店了） 二联区域经理：张扩138 4058 7186 三联大区经理：高旭东176 4213 5423,49:57.0,23:12.0,2,,4e250c5ccde14d5f8c566ad54c9f9492,0,0,2025/4/23
