id,order_id,product_id,product_name,product_url,product_price,product_count,create_time,update_time,dt,category,position,stock,sales
909056,YS202501072221320001,6.92E+12,虎皮豆干,,1.5,2,21:33.0,21:33.0,2025/4/8,干果,A51,58,51
1166070,YS202501300310140001,6.92E+12,乌苏啤酒 绿瓶1986新款 620ml,,5,9,10:14.0,10:14.0,2025/3/26,啤酒,B52,40,34
347692,YS202410071813260001,6.92E+12,艾诗沐浴露花香,,32,1,13:27.0,13:27.0,2025/2/26,沐浴,A51,90,13
1932224,YS202503221953530001,6.92E+12,艾诗芬香花洒浴露（优雅）*,,38,1,53:54.0,53:54.0,2025/3/28,沐浴,B52,85,54
634932,YS202412030929040001,6.92E+12,噜咪啦诱惑麻辣味薯片50g,,4,1,29:05.0,29:05.0,2025/2/4,零食,A52,65,91
2638360,YS202504202053050001,6.92E+12,洁婷透气棉双U日棉245mm10片,,9.8,1,53:05.0,53:05.0,2025/4/23,生用品,B53,13,83
392324,YS202410190155140001,6.92E+12,今晨牙刷2115,,1.5,1,55:14.0,55:14.0,2025/1/24,牙刷,A52,92,70
1182064,YS202501310042370001,6.92E+12,宾丰浸塑衣架JP701#,,17.8,1,42:37.0,42:37.0,2025/3/31,衣架,B53,100,45
375744,YS202410150104230001,6.92E+12,八亿牧场雪莲80g,,1,2,04:23.0,04:23.0,2025/3/1,零食,A53,100,64
316980,YS202409302325200001,6.92E+12,八一牧场（原味奶）雪糕,,2,1,25:21.0,25:21.0,2025/3/24,冷饮,B54,74,59
11546,2.02E+21,6.92E+12,八亿牧场老酸奶雪糕80g,,2,4,35:54.0,35:54.0,2025/4/9,冷冻,A53,90,96
1246626,YS202502032348110001,6.92E+12,今麦郎鲜香原汤牛肉兰州拉面,,6.5,1,48:11.0,48:11.0,2025/4/23,面食,B54,74,85
606064,YS202411282338210001,6.92E+12,今麦郎一袋半招牌猪骨汤面132 g,,2.5,1,38:21.0,38:21.0,2025/4/20,面食,A54,4,53
1140154,YS202501282222090001,6.92E+12,思念地道红糖汤圆,,11,1,22:10.0,22:10.0,2025/4/8,食品,B55,5,20
742528,YS202412181857560001,6.92E+12,荷花卷(9个装),,7.4,2,57:56.0,57:56.0,2024/12/23,糕点,A54,63,44
1667376,YS202503080749330001,6.92E+12,得力S730答题卡铅芯(黑)2B,,1.5,1,49:34.0,49:34.0,2025/4/3,文具,B55,2,7
1646800,YS202503070149330001,6.92E+12,卤蛋,,2,1,49:34.0,49:34.0,2025/4/19,蛋卤,A55,34,85
2298158,YS202504080022130001,6.92E+12,零食港古法瓜子280g,,12,1,22:13.0,22:13.0,2025/4/14,零食,B56,7,53
835040,YS202412310130240001,6.92E+12,奥林达煮咖啡318g,,7,1,30:24.0,30:24.0,2025/4/20,咖啡,A55,44,36
2383046,YS202504111325570001,6.92E+12,老冰棍儿,,1,1,25:58.0,25:58.0,2025/4/16,冰棍,B56,65,44
1050698,YS202501212350150001,6.92E+12,中街大果冷狗雪糕,,2,1,50:16.0,50:16.0,2025/4/17,冷狗,A56,13,86
424252,YS202410261204450001,6.92E+12,中街冰点 中街糯米滋口味随机 35克/袋,,1,1,04:46.0,04:46.0,2025/2/22,甜品,B57,40,5
1477078,YS202502230505070001,6.92E+12,泡沫白桃,,5,1,05:07.0,05:07.0,2025/4/22,白桃,A56,97,65
1172618,YS202501301808380001,6.92E+12,福相伴纸怀,,6,1,08:38.0,08:38.0,2025/4/8,纸怀,B57,80,69
510848,89833010718361120241112PRD000087,6.92E+12,海氏海诺艾暖医用外科口罩,,1,5,38:56.0,38:56.0,2025/3/21,用口罩,A57,100,12
1511264,YS202502260138540001,6.92E+12,张飞灯影牛肉丝香辣味#,,13.9,1,38:54.0,38:54.0,2025/2/27,调味,B58,98,62
1797464,YS202503152156240001,6.92E+12,恋上鸭老卤鸭翅香辣味,,15.9,1,56:25.0,56:25.0,2025/3/29,卤味,A57,24,95
2546616,YS202504172141530001,6.92E+12,多多顺多味鸡爪,,2,4,41:54.0,41:54.0,2025/4/17,零食,B58,96,62
372516,YS202410140251230001,6.92E+12,子弟薯片田园玉米35g,,2,1,51:23.0,51:23.0,2025/4/22,零食,A58,32,17
818562,YS202412290120250001,6.92E+12,子弟马铃薯片美滋番茄味160g,,12,1,20:25.0,20:25.0,2025/2/20,薯片,B59,75,74
561918,YS202411210413350001,6.92E+12,子弟巴西烤肉味薯片#&！,,2.5,2,13:35.0,13:35.0,2025/4/14,薯片,A58,2,0
319778,YS202410010731250001,6.92E+12,桃李酵母面包巧克力味,,6,1,31:25.0,31:25.0,2024/10/11,甜品,B59,2,83
2610802,YS202504192340480001,6.92E+12,真真无芯卷纸 80g*10卷/提,,12.8,1,40:48.0,40:48.0,2025/4/22,纸巾,A59,62,47
38270,YSWRD2024071005552051100001,6.92E+12,清风  Hello面巾纸  80抽,,4,1,55:21.0,55:21.0,2025/4/23,面巾,B60,95,31
1913244,YS202503212352450001,6.92E+12,泉利堂半话梅220g,,13,1,52:45.0,52:45.0,2025/4/5,零食,A59,48,93
1378556,YS202502150242580001,6.92E+12,崂山可乐,,3.5,1,42:59.0,42:59.0,2025/3/10,饮品,B60,86,50
309400,YS202409290141580001,6.92E+12,秀峰香老面包,,3,2,41:58.0,41:58.0,2025/4/16,面包,A60,40,20
456032,YS202411022326420001,6.92E+12,康师傅鲜果橙,,4.8,1,26:42.0,26:42.0,2024/11/16,饮料,B61,87,68
1994640,YS202503251648240001,6.92E+12,衣架,,12,1,48:25.0,48:25.0,2025/4/3,挂架,A60,77,88
532492,89833010718361120241115PRD000164,6.92E+12,康师傅水蜜桃500ml,,3,1,40:52.0,40:52.0,2025/4/22,饮料,B61,93,85
323140,YS202410020051470001,6.92E+12,康师傅热带冰红茶,,4.5,1,51:47.0,51:47.0,2024/11/20,饮料,A61,21,27
1132236,YS202501281819270001,6.92E+12,川珍香酥白芝麻#！,,5,1,19:27.0,19:27.0,2025/4/21,零食,B62,50,89
1939344,YS202503230105300001,6.92E+12,君乐宝简醇低脂八连杯90g,,12.9,1,05:31.0,05:31.0,2025/4/13,低脂,A61,84,97
808318,89833010718361120241227PRD000158,6.92E+12,君乐宝慢醇咖啡炭烧风味酸牛奶,,9.9,1,12:22.0,12:22.0,2025/3/27,乳饮,B62,0,62
5358,2.02E+21,6.92E+12,N君乐宝简醇酸奶(0蔗糖)(150g),,2.8,1,17:22.0,17:22.0,2024/12/24,酸奶,A62,26,69
1331702,YS202502110127430001,6.92E+12,君乐宝白小纯燕麦牛奶180ml,,3.5,1,27:44.0,27:44.0,2025/3/2,牛奶,B63,87,1
587284,YS202411251214210001,6.92E+12,老奶奶开心豆180g,,4,1,14:21.0,14:21.0,2024/12/24,零食,A62,34,59
1887172,YS202503201747260001,6.92E+12,125g巧蘑菇巧克力饼干（草莓味）,,14,1,47:27.0,47:27.0,2025/4/10,零食,B63,52,41
1226136,YS202502021758000001,6.92E+12,公牛GN-612-1.8米插座,,35.5,1,58:01.0,58:01.0,2025/3/5,插座,A63,80,32
309380,YS202409290137110001,6.92E+12,怡冠园棒棒香,,5.5,1,37:12.0,37:12.0,2025/4/13,食品,B64,47,21
373220,YS202410140846530001,6.92E+12,怡冠园100g素牛筋,,5,1,46:53.0,46:53.0,2025/4/9,零食,A63,51,13
1254750,YS202502041437590001,6.92E+12,香,,10,1,37:59.0,37:59.0,2025/4/22,香料,B64,54,9
742938,YS202412182050300001,6.92E+12,乡妹子 嗨啦 多味鸡爪 90g/袋,,8,2,50:30.0,50:30.0,2025/2/5,零食,A64,17,40
439020,YS202410292339040001,6.92E+12,李锦记薄盐生抽,,11,1,39:05.0,39:05.0,2024/11/3,酱油,B65,81,64
1227676,YS202502022013420002,6.92E+12,心相印婴儿专用抽纸1120,,18.5,1,13:42.0,13:42.0,2025/4/23,婴儿,A64,80,1
560592,YS202411210030370001,6.92E+12,心相印优选无芯长卷纸3层100g*10卷,,17,1,30:37.0,30:37.0,2024/12/12,卫生纸,B65,85,28
2441484,YS202504132006270001,6.92E+12,竹炭牙刷,,8,1,06:28.0,06:28.0,2025/4/21,牙刷,A65,100,96
313794,YS202409300225040001,6.92E+12,路路阳光烤脖黑鸭味(40g),,3,1,25:05.0,25:05.0,2025/2/13,零食,B66,17,32
2591772,YS202504190717360001,6.92E+12,造型师塑型喷雾400ml,,16,1,17:36.0,17:36.0,2025/4/22,喷雾,A65,0,82
1631094,YS202503060031460001,6.92E+12,天虹 生姜暖贴 约150g/袋10片包,,15,1,31:46.0,31:46.0,2025/4/9,暖贴,B66,23,91
896122,YS202501061007240001,6.92E+12,普丰山楂片,,4,1,07:24.0,07:24.0,2025/4/8,山楂,A66,100,10
1642074,YS202503062135030001,6.92E+12,普丰红薯脆130g,,6.5,1,35:04.0,35:04.0,2025/4/19,零食,B67,36,50
2290596,YS202504071808430001,6.92E+12,话梅肉,,13,1,08:43.0,08:43.0,2025/4/8,干果,A66,72,3
2524982,YS202504170049160001,6.92E+12,皮阿诺茉莉荔枝,,1.5,1,49:17.0,49:17.0,2025/4/21,居饰品,B67,19,35
2076004,YS202503290632390001,6.92E+12,元宝牌原味挂面,,7,1,32:39.0,32:39.0,2025/4/17,挂面,A67,66,99
590500,89833010718361120241126PRD000048,6.92E+12,半亩花田桂花精油哑润唇膏,,39.9,1,48:49.0,48:49.0,2024/12/27,唇膏,B68,40,87
855548,YS202501012237290001,6.92E+12,CHOFN超凡打火机,,1,1,37:30.0,37:30.0,2025/4/3,打火,A67,79,31
4150,2.02E+21,6.92E+12,彩虹  吃定彩虹软糖  9g,,1.5,2,37:16.0,37:16.0,2024/9/1,糖果,B68,53,78
522812,89833010718361120241114PRD000092,6.92E+12,绿箭茉莉绿茶味瓶装56g,,11.9,1,27:34.0,27:34.0,2024/12/12,茶饮,A68,19,67
1371176,YS202502141910010001,6.92E+12,老婆梅,,9,1,10:02.0,10:02.0,2025/3/2,零食,B69,21,67
2585470,YS202504190213050002,6.92E+12,美乐兹,,4,1,13:06.0,13:06.0,2025/4/21,美乐,A68,39,7
2581764,YS202504190047480001,6.92E+12,红豆,,2,1,47:48.0,47:48.0,2025/4/20,衣物,B69,64,39
486916,YS202411080600000001,6.92E+12,今馋乐3D奶龙形棉花糖盒装40g,,7.5,1,00:01.0,00:01.0,2025/4/22,零食,A69,35,9
1181066,YS202501310004110001,6.92E+12,文鸿梅菜笋丝80g,,1.8,1,04:12.0,04:12.0,2025/4/16,干货,B70,60,56
2638006,YS202504202032010001,6.92E+12,汇源橙子味,,2,1,32:01.0,32:01.0,2025/4/21,果汁,A69,49,13
437684,YS202410291610460001,6.92E+12,高洁丝经典系列10+2片240mm亲亲棉日用卫生巾,,10,1,10:46.0,10:46.0,2024/12/24,卫生,B70,29,83
560648,YS202411210034510001,6.92E+12,高洁丝海岛奢柔纯棉夜用卫生巾420mm(4片装),,16.9,1,34:52.0,34:52.0,2025/4/23,卫生,A70,11,68
1522576,YS202502262347320001,6.92E+12,蒙牛爱纯脆,,1,2,47:33.0,47:33.0,2025/3/28,乳品,B71,88,41
1699854,YS202503100318520001,6.92E+12,蒙牛雪糕优牧芦荟奶绿口味雪糕,,4,1,18:53.0,18:53.0,2025/4/9,冷冻,A70,32,95
1733644,YS202503120511470001,6.92E+12,优牧之选香草口味雪糕260g*1杯,,15,1,11:47.0,11:47.0,2025/4/13,雪糕,B71,28,29
551724,YS202411190208010001,6.92E+12,鲜虾片原味,,5,1,08:02.0,08:02.0,2025/2/13,零食,A71,94,47
2322462,YS202504090105010001,6.92E+12,捕鱼老汉山椒味魔味鱼仔 14g,,1,1,05:01.0,05:01.0,2025/4/21,零食,B72,79,95
903504,89833010718361120250107PRD000106,6.92E+12,养味的哈密瓜牛奶260g,,6.9,1,10:42.0,10:42.0,2025/2/12,饮品,A71,71,86
2559720,YS202504180535540001,6.92E+12,女主角干爽网面薄型安睡35016片/袋,,6,1,35:54.0,35:54.0,2025/4/23,生用品,B72,75,97
1206332,YS202502011135010001,6.92E+12,巨龙料酒480ML,,7,1,35:01.0,35:01.0,2025/4/21,料酒,A72,52,83
1830918,YS202503171747160002,6.92E+12,老成都五香牛肉干,,8,1,47:17.0,47:17.0,2025/3/21,干果,B73,6,51
366534,YS202410122017120001,6.92E+12,铝碳酸镁咀嚼片,,35,1,17:13.0,17:13.0,2025/4/22,药品,A72,84,14
415502,YS202410241528200001,6.92E+12,(KT)无穷酱卤鸡爪25g*16袋/盒,,4.5,2,28:20.0,28:20.0,2025/2/23,卤鸡,B73,37,30
530460,YS202411151843100001,6.92E+12,洽洽鲜切薯条黄瓜味,,3.5,1,43:10.0,43:10.0,2025/4/3,零食,A73,42,97
1089674,YS202501250308460001,6.92E+12,葡萄糖原味,,6,1,08:46.0,08:46.0,2025/2/28,食品,B74,23,64
2559168,YS202504180458380001,6.92E+12,460g欢乐家杨梅罐头,,16,1,58:38.0,58:38.0,2025/4/20,罐头,A73,67,17
533480,YS202411160119120001,6.92E+12,樱花S-10银离子抗菌牙刷,,6,1,19:12.0,19:12.0,2025/4/13,牙刷,B74,84,37
797288,YS202412260652200001,6.92E+12,喜盈盈（薯片）,,5.5,1,52:20.0,52:20.0,2025/2/14,品名称,A74,51,30
1822468,YS202503170226220001,6.92E+12,喜盈盈薯片130g,,4,1,26:22.0,26:22.0,2025/4/22,零食,B75,77,84
436182,YS202410290303310001,6.92E+12,恒新香米糕158g,,5,1,03:31.0,03:31.0,2024/12/18,食品,A74,59,71
1233956,89833010718361120250203PRD000065,6.92E+12,荷氏0糖薄荷味糖暴风薄荷味,,9.9,1,13:23.0,13:23.0,2025/2/23,薄荷,B75,87,13
544350,YS202411172050280001,6.92E+12,湘霸王爆辣鱼排,,2.5,1,50:28.0,50:28.0,2025/4/4,辣鱼,A75,70,21
674146,YS202412082147140001,6.92E+12,湘霸王酸辣豆角,,1.2,1,47:14.0,47:14.0,2025/4/9,清淡,B76,36,97
992404,YS202501161800400001,6.92E+12,恒生1.75L料酒,,13,1,00:41.0,00:41.0,2025/4/6,料酒,A75,15,65
1168110,YS202501300901300001,6.92E+12,古松黑红糖,,8,1,01:30.0,01:30.0,2025/2/13,黑糖,B76,14,62
610766,YS202411292039200001,6.92E+12,乐事薯片104g无限黑椒牛排味,,8.5,1,39:20.0,39:20.0,2025/3/16,零食,A76,18,8
1133276,YS202501281857040001,6.92E+12,桂格即食燕麦片700g,,16.5,1,57:05.0,57:05.0,2025/4/11,燕麦,B77,26,85
2219176,YS202504041752440001,6.92E+12,小鱼,,5.5,1,52:44.0,52:44.0,2025/4/16,tic,A76,29,73
436850,YS202410290635090001,6.92E+12,迪士尼双色棒棒糖果（香橙味+西瓜味）米奇版48g,,1,1,35:09.0,35:09.0,2025/3/26,糖果,B77,90,34
2278098,YS202504070154250001,6.92E+12,42°500mL东旺长白山人参酒,,26,1,54:26.0,54:26.0,2025/4/8,酒类,A77,4,27
556158,YS202411200034350001,6.92E+12,卡士００７无蔗糖酸奶原味４２８,,18.8,1,34:36.0,34:36.0,2025/4/16,乳品,B78,31,26
335318,YS202410041542430001,6.92E+12,百事可乐600毫升,,2.88,2,42:44.0,42:44.0,2025/2/27,饮料,A77,37,86
1450350,YS202502210603170001,6.92E+12,三厨学生配餐榨菜80g,,1.5,1,03:18.0,03:18.0,2025/3/23,配餐,B78,61,24
1386880,YS202502152321350001,6.93E+12,天喔柠檬+石榴汁饮料500ml,,3.5,1,21:36.0,21:36.0,2025/3/26,饮品,A78,68,10
292868,YS202409250006220001,6.93E+12,天喔果园 苹果汁饮料 250ml,,2,1,06:23.0,06:23.0,2025/4/13,饮料,B79,100,63
324542,YS202410020532450001,6.93E+12,雅格电筒YG3804,,25,1,32:46.0,32:46.0,2025/2/7,手电,A78,81,95
917698,YS202501082106550001,6.93E+12,想食乐烧烤鱼皮38g,,2,2,06:55.0,06:55.0,2025/3/2,零食,B79,79,36
2121136,YS202503310732390002,6.93E+12,统一春拂焙茶900ml,,6,1,32:40.0,32:40.0,2025/4/23,茶饮,A79,59,5
394858,89833010718361120241019PRD000014,6.93E+12,统一小当家干脆面五香牛肉味,,0.5,4,14:08.0,14:08.0,2024/12/24,方便,B80,19,77
1107762,YS202501262057080001,6.93E+12,统一香辣牛肉面,,72,1,57:08.0,57:08.0,2025/3/23,面食,A79,85,93
899288,YS202501062201030001,6.93E+12,统一奶茶 310ml 铁罐,,3.5,1,01:03.0,01:03.0,2025/3/2,饮料,B80,37,42
557572,YS202411200655040001,6.93E+12,巧面馆麻辣笋子牛肉,,2.8,1,55:04.0,55:04.0,2025/2/26,面食,A80,63,12
697590,YS202412120044570001,6.93E+12,无糖奶,,4,1,44:57.0,44:57.0,2025/3/2,无糖,B81,32,94
356818,YS202410100347030001,6.93E+12,淳风派芋泥软吐司(香芋味)(80g),,5,1,47:03.0,47:03.0,2025/4/21,糕点,A80,81,77
2505492,YS202504160444540001,6.93E+12,无骨凤爪24克,,2,1,44:55.0,44:55.0,2025/4/22,零食,B81,92,14
1840888,YS202503180236420001,6.93E+12,蓓尔丽B09抽纸可湿水428张,,3.5,1,36:42.0,36:42.0,2025/4/20,纸巾,A81,31,40
1280388,YS202502061423340001,6.93E+12,蓓尔丽抽纸,,4,1,23:35.0,23:35.0,2025/3/1,纸巾,B82,14,14
561722,YS202411210317300001,6.93E+12,500ml国标加饭酒三年陈,,5,7,17:30.0,17:30.0,2025/2/6,酒类,A81,99,35
2252682,YS202504060053480001,6.93E+12,冠美园苦荞沙琪玛280g,,6.5,1,53:49.0,53:49.0,2025/4/21,食品,B82,31,47
583140,YS202411242107020001,6.93E+12,D上珍果乌梅,,6,1,07:02.0,07:02.0,2025/4/3,乌梅,A82,43,1
292734,YS202409242350420001,6.93E+12,金磨坊好心肠小烤肠香辣味22g,,1,1,50:43.0,50:43.0,2025/2/12,食品,B83,54,42
2214660,YS202504041157300001,6.93E+12,脆骨肠玉米味,,2,1,57:30.0,57:30.0,2025/4/23,零食,A82,12,55
369538,YS202410130712280001,6.93E+12,金号提缎面巾,,15,1,12:28.0,12:28.0,2025/4/16,毛巾,B83,88,85
2079468,YS202503291211300001,6.93E+12,百哥利千层奶皮芒果味,,4,1,11:31.0,11:31.0,2025/3/29,甜品,A83,51,92
720782,YS202412151129150001,6.93E+12,老式蛋糕,,10,1,29:16.0,29:16.0,2024/12/24,糕点,B84,70,97
1674302,YS202503082103190001,6.93E+12,炒货世家难吃瓜子焦糖味,,8,1,03:20.0,03:20.0,2025/4/9,零食,A83,76,73
986468,YS202501160055090001,6.93E+12,JY/碘伏消毒棉球（海氏海诺）,,3.5,1,55:10.0,55:10.0,2025/4/4,消毒,B84,63,47
706296,YS202412130517420001,6.93E+12,丫丫原味虾肉饼200g,,9.9,1,17:43.0,17:43.0,2025/1/21,肉类,A84,25,51
11486,2.02E+21,6.93E+12,洁丽雅  纯棉情侣毛巾  68*33cm 80g,,15,1,20:25.0,20:25.0,2024/10/7,毛巾,B85,78,72
1066580,YS202501230449260001,6.93E+12,盐津铺子薯惑原味薯片62g,,4.5,1,49:26.0,49:26.0,2025/2/14,零食,A84,16,45
730290,89833010718361120241216PRD000137,6.93E+12,上好佳鲜虾片青花椒味60g,,6.5,1,06:47.0,06:47.0,2025/3/29,零食,B85,20,98
1520376,YS202502262104570001,6.93E+12,日美脸盆RM40205[1],,12,1,04:58.0,04:58.0,2025/4/22,洁具,A85,37,38
464594,YS202411040356130001,6.93E+12,金达日美折叠水果刀RM5104,,10,1,56:13.0,56:13.0,2025/1/27,刀具,B86,27,87
423582,YS202410260555070001,6.93E+12,火鸡泥泥甜辣鸡肉味9 2克,,5,1,55:08.0,55:08.0,2025/4/14,零食,A85,18,89
348912,YS202410080053000001,6.93E+12,桃李蛋蛋卷44g,,5,1,53:01.0,53:01.0,2025/1/5,零食,B86,1,65
835088,89833010718361120241231PRD000066,6.93E+12,喜之郎袋吸吸香橙味,,2.5,1,34:47.0,34:47.0,2025/3/20,果味,A86,43,48
9212,2.02E+21,6.93E+12,提子中板,,2,1,52:57.0,52:57.0,2025/3/15,提子,B87,91,73
1037086,YS202501202112460001,6.93E+12,小鱼圆规,,4.5,1,12:47.0,12:47.0,2025/3/23,文具,A86,100,41
1847714,YS202503181448220001,6.93E+12,蛋皮面包,,3.5,2,48:22.0,48:22.0,2025/4/18,面包,B87,27,30
1321926,YS202502100325070001,6.93E+12,甜酒花生,,12,1,25:08.0,25:08.0,2025/4/22,零食,A87,66,24
1655388,YS202503071859460001,6.93E+12,花中花汉王丝苗香米,,82,1,59:46.0,59:46.0,2025/4/12,香米,B88,9,67
1237470,YS202502030551300001,6.93E+12,香约 香芋奶茶粉 22g/袋,,1,4,51:31.0,51:31.0,2025/4/14,奶茶,A87,87,66
301278,YS202409270131360001,6.93E+12,雀巢茶萃樱花青提风味绿茶500ml,,3.5,1,31:36.0,31:36.0,2025/4/16,饮品,B88,82,18
2599734,YS202504191600340002,6.93E+12,万林白糖糯米74g,,1,1,00:35.0,00:35.0,2025/4/20,甜米,A88,46,51
1284456,YS202502062334320001,6.93E+12,杰士邦轻盈薄安全套,,9.9,1,34:33.0,34:33.0,2025/2/9,避孕,B89,36,98
645872,YS202412050019410001,6.93E+12,红宝石东北大板酸奶树莓脆皮冰淇淋75g,,6,1,19:41.0,19:41.0,2025/3/1,冰淇淋,A88,33,37
841676,YS202412312248240001,6.93E+12,巧大娘香辣味手撕肉干15g,,2,2,48:24.0,48:24.0,2025/1/24,零食,B89,99,0
1157646,YS202501292117410001,6.93E+12,清清美中款马桶吸,,16,1,17:41.0,17:41.0,2025/4/9,洁具,A89,74,98
1256640,YS202502041823040001,6.93E+12,清清美清洁套装,,7.5,1,23:04.0,23:04.0,2025/2/10,洁套装,B90,64,87
1319944,YS202502100107520001,6.93E+12,清清美半球形清洁刷,,12,1,07:53.0,07:53.0,2025/3/30,清洁,A89,31,41
864812,89833010718361120250103PRD000006,6.93E+12,辣媳妇山椒猪皮22g,,1.3,1,12:12.0,12:12.0,2025/3/23,零食,B90,72,35
898972,YS202501062102260001,6.93E+12,金号牙刷,,5,1,02:27.0,02:27.0,2025/3/2,牙刷,A90,32,77
1255158,YS202502041542460001,6.93E+12,采诗男士劲能极速补水霜50g,,28,1,42:46.0,42:46.0,2025/2/23,面霜,B91,94,13
1515138,YS202502260740420001,6.93E+12,牙签,,2.5,1,40:42.0,40:42.0,2025/3/26,牙签,A90,94,26
448602,YS202411010315470001,6.93E+12,爱布蕾德椒盐饼,,13.5,1,15:47.0,15:47.0,2025/1/12,饼类,B91,27,30
1127486,YS202501281151180001,6.93E+12,15度千禾糯米料酒 500ml,,11.5,1,51:19.0,51:19.0,2025/2/6,料酒,A91,2,56
703504,YS202412122221110001,6.93E+12,格纹搓澡巾8177,,5.9,2,21:11.0,21:11.0,2025/3/24,毛巾,B92,32,31
394652,YS202410191746020001,6.93E+12,盼盼家庭号番茄薯片108g,,4.5,1,46:02.0,46:02.0,2024/10/20,薯片,A91,85,34
979858,YS202501150638510001,6.93E+12,小帅虎麻酱宽粉香辣味30g,,1.5,1,38:52.0,38:52.0,2025/3/26,调料,B92,9,62
570076,YS202411222134170001,6.93E+12,小帅虎12克烧烤味小鱼小虾,,1,1,34:18.0,34:18.0,2025/3/30,零食,A92,24,64
556540,YS202411200124360001,6.93E+12,乡下香招牌卤脖黑鸭味42g,,2,2,24:36.0,24:36.0,2025/4/7,卤脖,B93,39,2
2030294,YS202503270326070001,6.93E+12,动康NFC100%杨梅混合果汁(冷藏型)(325ml),,9,1,26:08.0,26:08.0,2025/4/23,果汁,A92,7,1
360498,YS202410110309090001,6.93E+12,雪菲力电解质盐汽水（白桃味）,,3.5,1,09:10.0,09:10.0,2025/4/20,饮料,B93,57,57
831840,YS202412301947020001,6.93E+12,盐焗鸡翅,,7,1,47:03.0,47:03.0,2025/4/2,美食,A93,56,76
959232,YS202501130204360001,6.93E+12,130g万顺豪麻辣猪蹄,,13.5,1,04:37.0,04:37.0,2025/1/21,熟食,B94,6,9
440718,YS202410300358510001,6.93E+12,华味亨千梅工坊西梅165g,,13.8,1,58:51.0,58:51.0,2025/1/29,零食,A93,64,84
1502580,YS202502250746510001,6.93E+12,嘉和精致香醋800ml,,6.5,1,46:51.0,46:51.0,2025/3/31,醋类,B94,67,2
2372694,YS202504110147090001,6.93E+12,国风鹅头2号尖匙#,,5.5,1,47:09.0,47:09.0,2025/4/21,餐具,A94,5,60
1116990,YS202501271620210001,6.93E+12,老街口山核桃味瓜子400g,,10,1,20:21.0,20:21.0,2025/3/26,坚果,B95,2,65
1119872,YS202501272214090001,6.93E+12,加减乘除芒果干72克,,6.5,1,14:09.0,14:09.0,2025/4/16,零食,A94,92,92
2250138,YS202504052349090001,6.93E+12,黄味花生,,8,1,49:09.0,49:09.0,2025/4/19,坚果,B95,63,41
840374,YS202412312009440001,6.93E+12,小鸭仙(鸭翅),,10,4,09:45.0,09:45.0,2025/4/3,食品,A95,66,4
609448,YS202411291646390001,6.93E+12,卧龙小米锅巴40g,,1.9,1,46:40.0,46:40.0,2025/4/15,零食,B96,45,89
915276,YS202501081241320001,6.93E+12,溢口香碎碎冰（草莓味）,,1,1,41:33.0,41:33.0,2025/3/29,饮料,A95,23,17
7282,2.02E+21,6.93E+12,手撕素牛排,,1,2,39:54.0,39:54.0,2025/2/10,素排,B96,26,27
1494072,YS202502241946280001,6.93E+12,健将男士内裤8L658,,38,1,46:28.0,46:28.0,2025/3/13,内裤,A96,82,6
1080160,YS202501240921380001,6.93E+12,5kg台山四星珍香丝苗米,,55,1,21:39.0,21:39.0,2025/4/12,米类,B97,90,6
2059118,YS202503281509140001,6.93E+12,柔贝佳方巾丝柔148张1包,,2.5,1,09:14.0,09:14.0,2025/4/21,巾纸,A96,39,41
1184696,YS202501310302260001,6.93E+12,香辣牛肉面,,4,1,02:26.0,02:26.0,2025/2/14,面食,B97,20,92
2595086,YS202504191130010001,6.93E+12,李记味精，180克,,4.5,1,30:01.0,30:01.0,2025/4/23,调味,A97,86,60
2504584,YS202504160400360002,6.93E+12,宏民土老冒五香鸭翅180g/袋,,8,1,00:37.0,00:37.0,2025/4/22,零食,B98,57,26
371056,YS202410132240590001,6.93E+12,天一角牛肉片沙嗲味46g,,15,1,41:00.0,41:00.0,2025/4/20,肉片,A97,59,95
326930,YS202410022152000001,6.93E+12,第六感超薄隐形PRO10只装,,49,1,52:00.0,52:00.0,2025/3/1,隐形,B98,71,69
1856550,YS202503190021160001,6.93E+12,味全每日C荔枝果汁300ml,,8.9,1,21:17.0,21:17.0,2025/3/24,饮品,A98,52,30
676284,89833010718361120241209PRD000047,6.93E+12,味全每日C NFC橙汁,,10.9,1,52:15.0,52:15.0,2025/3/25,饮品,B99,10,54
1685318,YS202503090553150001,6.93E+12,金沙河无盐清汤挂面800g/袋,,9,1,53:15.0,53:15.0,2025/4/4,挂面,A98,54,28
1520662,YS202502262127410001,6.93E+12,香辣萝卜干,,0.5,4,27:42.0,27:42.0,2025/3/20,干果,B99,33,2
666084,YS202412072131300001,6.93E+12,乖媳妇山椒脆皮筋26g,,1.5,1,31:31.0,31:31.0,2025/3/16,零食,A99,26,37
1148990,YS202501291046030001,6.93E+12,百晨808克年年旺风味曲奇,,65,1,46:04.0,46:04.0,2025/4/14,食品,B100,37,76
1469886,YS202502222210260001,6.93E+12,美年达橙味汽水2.0L,,6.5,1,10:27.0,10:27.0,2025/3/6,汽水,A99,57,83
1703954,YS202503101134090001,6.93E+12,卤烤翅根,,2.5,1,34:09.0,34:09.0,2025/4/13,卤烤,B100,53,88
